,userid,likes_given_mean_std_dist,pages_liked_sum_likes_mean_std_dist
86,9c9e5ee73368fc6e079c3508ca65bcad,4.910254450014006,4.505584923175854
87,13afca13bb6d4ce202f930f51d5e8ac0,4.90424459713921,5.162366135927799
88,44b1feca840bc93766952da1982d2d36,4.865180553453037,5.0099652458832855
89,37d31cafa5fd410e9631b532e8b9596d,4.856165774140843,4.004452488289043
90,48b6cfd9acba229eb363c82e1e5e7426,4.84715099482865,3.315150757743445
91,140fc51de12c0b42a0bfd1a87d5ccc0b,4.811091877579874,1.790392344724314
92,2099dde36e1e04dc3c2395aa475c190e,4.7960672453928845,3.3617038165056763
93,1166cad3167b2ebbcaf636c2f42880a0,4.7960672453928845,2.4351397167049855
94,b43c850c48b38ab3a03dd28affe83344,4.793062318955487,2.600448878857095
95,b5b8066c4c91704ded8bce494d4e0630,4.778037686768497,6.126114387315854
96,484a761dab9d34a5439d78f4c61f408e,4.766017981018905,1.9315089065715432
97,1766d2d5a6ff6fde12c8f430ed68d956,4.76000812814411,2.8524100224798694
98,7425ff73e227770d5aae92aee322fd1d,4.738973643082324,0.2576924032892036
99,1c70569d0e4203015f0d4eb947182c09,4.732963790207528,5.548989705344005
100,0e4715a51d4089ca2e21b59aca35b9fb,4.723949010895335,6.540803038669219
101,eef7f5992957237f5fc786bfa1bfbb95,4.693899746521355,3.569860114137514
102,b0fd1ca4a641bb43c8480259aa49b226,4.687889893646559,5.762559149343545
103,ce457c6a06886bece53883b6a2d82be1,4.681880040771763,3.614747589401991
104,505c22ac0b72d977916a5a87499fabb8,4.651830776397784,4.724026198906324
105,48f81d820028ff237c7de5171d8c6428,4.615771659149009,6.479551205539307
106,c99aab705f83407d5698d2f9f600eac3,4.6097618062742125,3.2083452159499535
107,7d05c9b07ab15b9911da9055795b7e75,4.585722394775029,3.5340500689357977
108,bf7f86544c946139b64a22e0ad1ad395,4.57069776258804,0.24389806705948974
109,0dfd15f62d3591acd0cbb8068b40c797,4.57069776258804,4.391117697292692
110,845d0cec55e4179f0db280faa97815b6,4.54064849821406,6.394773005503615
111,98a26e62c3cd2468efe4ebbdb15ab920,4.534638645339265,1.4626887915411646
112,1d5aa19a45aee52ab79984a1018b6ff9,4.489564748778296,4.228806585436541
113,570eddb0ea777fbf8f6be6bc34c831e5,4.480549969466102,5.562564210850702
114,0bfcc3c5bddb06e2229a630dc12faa2b,4.474540116591306,5.682694420626229
115,3cb40478b42d05874d5e98452631752e,4.465525337279113,5.7232930183839885
116,c40bad0da1b357f04b92ad29ab7b4ab7,4.447495778654725,3.446148899841817
117,f218ec282a0fb83c4a55eb0154a949a8,4.423456367155541,4.054170155697007
118,960daaf30b8f5348a269cc42a938e4b1,4.420451440718144,3.3652431814384043
119,b4e488371c221787de14737268de90d1,4.41143666140595,3.43203307969835
120,591187215ea0ffe5b83fc893f2818311,4.41143666140595,0.7444891873095306
121,fe8304c25d7825dd5204b89911c652e0,4.38138739703197,5.665955306473798
122,0c81f4bccf8a45767b78819850b4065a,4.345328279783195,3.3506276862456104
123,03005d190b2bbb629acd83d2b9c80d28,4.270205118848247,1.2114355209049357
124,dfd6dfe5cc425e03094c3b134c51a0fd,4.25217556022386,4.617095738350501
125,1ed40d7cc75ef2576380ad779370a2ee,4.219121369412482,3.293748009797303
126,1598865a7fcc8369008c6a3aac80212a,4.207101663662891,0.39763142390220735
127,6513595bc5564d1e345be98b16d94c1a,4.189072105038503,2.864693700775807
128,befa1376d8d5e3e44fc791d2f958bbc1,4.140993282040136,3.6446031735992364
129,92fdcf12bee4b4eaa93f4491b94bf068,4.1109440176661565,2.8639441882018177
130,fdeb135f4a3179b36cb40b52d9e8bfa3,4.095919385479167,2.2580049117188206
131,0750a03430ec6191cf92bd8713274d55,4.086904606166973,2.808605176488933
132,2915159730c2e29d770677527c866a96,4.056855341792994,5.448305182904761
133,c86edd6d42c56d8b26d428d78bf81789,4.053850415355596,2.8135186478073075
134,0c3146067b1509e7c33c731ba0dadbd4,4.053850415355596,5.753273521343565
135,2b85f98cdb7bc0fefd448885db0af675,4.050845488918198,5.70959359411496
136,ae6685fbefc102831e7be33f5f60c130,4.041830709606004,5.895722549988998
137,c5b389b799494a63f278fc901c42219e,4.011781445232025,4.48805465686199
138,40f32d7ae8b70b17ccc5b4c1a6f495db,3.9757223279832496,2.275618457207572
139,dfc4f5c121c99621cab8df08b3e7b49a,3.969712475108454,1.3363959228239484
140,18340708814557a76206194e4cb9021d,3.909613946360495,3.735960428451057
141,842959ebc427e252163ff59569717be5,3.837495711862945,3.224917771752608
142,9410ef2feded42d00f73c415a3ee93d1,3.7383331394288133,3.1288552435196317
143,0d831fe9cc0677835652c3751b258d00,3.660205052056467,4.007950213634326
144,f24e4f87ef056b22c2a998902e50b72e,3.6572001256190694,2.2664577479699233
145,56b07a2daf68b43c33323948d2f23d15,3.630155787682488,1.2445806325102453
146,6ed43538ed2d0377f981f06ae1b79c4c,3.624145934807692,0.9840417338740362
147,e48c86a47362d080cadb482ae163dd94,3.606116376183304,0.8358048025739075
148,08864d2ed2d0d001f0f520ee2cbdbd11,3.5971015968711106,5.451636349900269
149,16b192d064be90fcf945427f98622166,3.561042479622335,3.145011403447848
150,cd1ea2c858482b415b871a851efb588a,3.5520277003101417,3.0275044876812855
151,ab52bf782b026715a2e2a876d73fe396,3.5490227738727436,4.487888098512214
152,8b92241418528644297c049a990a600c,3.546017847435346,2.968751029798004
153,1fa2fab154e62569ea471467df64657c,3.5430129209979477,4.471607019821667
154,40adb4ee3c8d1ebce466a3cfa094c1b5,3.5069538037491728,3.938328823428199
155,b65f2916ad7399188ebf2c61d64e0828,3.5069538037491728,3.2650583340484856
156,1886e4354c8aab9f806abf23de15ea09,3.5069538037491728,3.8142844924329506
157,810d8239fb276b82290297ad25ef0e2f,3.4829143922499894,2.6487924398794123
158,85c3d935421e32ee7bc970185fc65bc3,3.4769045393751936,1.2535747833981181
159,a18d6b9052cd1bb424c04e6c15ab1be7,3.4708946865003973,4.854607945130257
160,0bdb458d230b824e5e34d348a04bcbc0,3.4678897600629996,5.965926894419339
161,4a21318641b70d34aaf05038a56d4e49,3.45286512787601,4.4467065465302404
162,9feb3620a0d8c258d85a254831f45b92,3.446855275001214,2.042062011234982
163,eab85b09a7f5686b3486013e7bb0d653,3.4438503485638163,5.618944212249684
164,bf45ea766695c09187b2d67d0fe6da3f,3.3987764520028474,4.187458475104791
165,031a8981c98e7dbcf0a6b8d4aafc7f05,3.3807468933784595,2.967710040111908
166,1235489bc756bd4de59684087130f1f5,3.3446877761296845,1.2658584616940558
167,cd50e5c2633417008b3648477c3d06d9,3.320648364630501,0.6512165114352924
168,e1d87768e97746ef4b61ac7c6ba72185,3.3056237324435114,4.04588387779568
169,57118d9a71e91b6568471ffbd7077415,3.2966089531313174,5.172317997326881
170,12470bd78b3e0570c87bcebbdd8fd293,3.2665596887573383,3.553329197922303
171,02d24d57237fbb25ad580afe0eee22f6,3.2665596887573383,4.4900533570592955
172,bf087244491626fa63cc1b0623a96931,3.2635547623199406,3.9752214979034557
173,5192332f7824151f7bf6c8549d4806d3,3.2605498358825424,5.460255744501148
174,c5559438959d08ace94e1e016a8d4a8a,3.2545399830077466,4.280356394692035
175,666bc2cbd8b656fd585bc8ebff6a0111,3.2094660864467777,2.5916212863189974
176,d6db9bb7e400f7cef45e175886817fb8,3.203456233571982,1.8299499527959775
177,77af6b0058b44ed2bdb43e1f1022af96,3.194441454259788,1.1181212054432534
178,1588d16499a67161ee75ea23f9915e68,3.158382337011013,1.6067201245094638
179,786656fb62aa63540d7672ff48bd1c02,3.1463626312614212,2.6709030608121
180,0202e702887c060e91c4273a32089c51,3.1373478519492273,3.45805782185076
181,5ce77ebfb2c69aa29b2a6db344729b78,3.122323219762238,2.7991113505517333
182,48811e64176f5db3eb6cde153930ba2b,3.113308440450044,0.6957292304127749
183,ba307b326fc099258a28cfc4975c3b2e,3.10429366113785,0.36387335127103726
184,6a5eab41904c975fdfc9b3f890e20d0d,3.098283808263054,2.843873907053879
185,b796f5f61eda6cb5ac60817aecea1646,3.0952788818256565,5.508516026348577
186,d768a3d57cd38e01797fadb6206356bb,3.0862641025134625,3.0889228791609735
187,288f4c6982ced797badb6b618b673b26,3.071239470326473,1.8222049895314203
188,2dca898dfbdae6716a587adbfd99c542,3.0682345438890755,4.20224052864736
189,0c787895fc6ecc442ec9a223d922e828,3.0652296174516773,5.59416865772059
190,d59d6ac59fb551c6b91039e416fcbb6f,3.0592197645768815,2.0603834297102783
191,277c08154c7328dbed0784c7b517c951,3.041190205952494,1.5166120572809587
192,a841d0bde34d7e31509fa21865d22501,3.038185279515096,1.8898693191276867
193,4e5524acc398cb6011ac42f4cb64741e,3.0321754266403,5.217746787228128
194,0d3caa3f80737d37811a4bf47ee49881,3.0171507944533107,1.9770209756476782
195,f254744b6da67809d43bf0053d6cc04e,3.011140941578515,1.1550138799185103
196,bfe03f2780d84c37cb694c26627f56d9,3.002126162266321,3.9091394726300557
197,0c05c7cfa5773f0cb4f0da84fd981fe9,2.9810916772045353,0.44405956390210716
198,b23f679c6f835bf31f4858880a5be852,2.9600571921427496,4.062456433598334
199,4bb746433c2fbee1d79b98f1ffdaa2dc,2.957052265705352,4.5859493269424965
200,6db5f773165a23b650558f574ecfe94f,2.9330128542061686,3.0131804696005986
201,f358b75c71d85c91ec0452c6114e3b15,2.911978369144383,2.9184504081658256
202,22b542a45e00ffc5290449c3163cff26,2.896953736957393,1.583193757603685
203,26eac365665950e5cf68cc0d5e6dc4e2,2.8939488105199955,3.6184951522719384
204,02046b2e08382df14d3e85634b6bf774,2.8849340312078016,4.23830041137374
205,1865a4f8b549220fb663dd479f3f5ca2,2.87291432545821,2.5841261605791033
206,4fac2424018c2dd51c0adcc66f484b39,2.863899546146016,3.0084335566319993
207,0e58affd026c9cd6f6897abf4b7a994c,2.8608946197086182,1.0425453542326544
208,1e19c74741129de0d8c9b3fb6058541f,2.8548847668338224,1.273311947846506
209,55a1145daf8b43a2a53f85fe413d80ae,2.8548847668338224,4.6023969639828195
210,c7a1136554bff6da53adaaba0325f6d0,2.8458699875216285,1.7852706754687198
211,6d20e46f654858ceef59dfa54b226c01,2.8428650610842308,5.35078526911125
212,4b981fa308b1a039eebe35914c1c874a,2.827840428897241,1.6361176732448264
213,f6a7ccfba19b03bc22a03207467b7a4c,2.821830576022445,5.509848493146781
214,6cfb7bd0f6704a58accdf47ca8636ab3,2.821830576022445,3.645852361222552
215,06157e0d7aa6bf28c4375075a61fe79c,2.812815796710251,2.3594389467320545
216,2fb143b2acbb5c90d3366388a66ba280,2.8007960909606595,1.3633783754875672
217,c747c8877ae9ad714a705f2e89eb3745,2.7947862380858637,3.9164680400201743
218,c0246f0dc802c6caac0bb09fda81c4e8,2.788776385211068,2.752766489726721
219,50938598e6a753bdba39014d286789fd,2.7857714587736697,1.4734318051016797
220,f11c69659ffb0d0ee361b60068075ea7,2.776756679461476,1.6100096519175284
221,44364a0593581bdf4a2765d7bc53a8bc,2.7617320472744864,1.5918964313794508
222,c3a7f668be33e4def732fe1f96474fad,2.7406975622127008,5.446556320232119
223,03fcf85b2c9c4a5e648eb8e7cddcc635,2.7406975622127008,1.7151496102132657
224,5349730519a7d51f0da941bb5a2037b3,2.7256729300257114,1.8483130108587182
225,f91103a53ae4598fcf605906eb94e472,2.7256729300257114,4.736476435552037
226,a909724de96a0ca4d902b919b72f3b26,2.7136532242761198,0.09091422279076158
227,975aa16b97b99a2c19004448fe9a40fe,2.7136532242761198,2.6328028383009716
228,57fa80527a25197c9f8a9c618fde446f,2.7106482978387216,2.327168266463066
229,111de8be3363cfad787a6cde45a039d1,2.6866088863395383,3.450979091985304
230,ca4591994c00795feecfdf8c5d96d6c9,2.6866088863395383,3.5448763616712005
231,096fd746d3c7e09a28db76268b6ddb80,2.6775941070273444,2.7807066529015487
232,ecd7e06b04ae4eeec7dcb0929d5a0f5b,2.6775941070273444,1.3294004721333805
233,1c16c154820739b11b5600bd8b3a5e16,2.6745891805899467,4.28797643919426
234,36d01111cfeb1744f6e2b03a8894e62f,2.6745891805899467,0.06410996126271555
235,7dea40367b1b7086b0152b762b6de70e,2.6715842541525485,5.442642199012396
236,7e786eb2bc9e4a01461ee21a0a6f9aa1,2.6715842541525485,3.566487307554562
237,a323427e0712816a342e47f64717d8c5,2.6715842541525485,1.9259708414415102
238,642c9a9005a6f10850006d6f63c6d925,2.6655744012777527,4.33386326455739
239,089b3bfd472c9dbd0b76a89acf13ad06,2.656559621965559,3.8894023081816678
240,a1ab3ffcdf8d3b4d788afe23bc5edb8e,2.650549769090763,2.344531974427154
241,ab46b30d5f936aa0c0749b9fc45db42f,2.6385300633411712,0.2776261328890134
242,6a6b5192291c83cbc19aa79274853cc6,2.6385300633411712,2.156779074642806
243,3d813b3227c1635f26a649242d7f48ca,2.6295152840289777,2.7314886605429107
244,c8da657234333c95e7e1fed7b21f7d89,2.6265103575915796,5.383930380716559
245,3e76d1bd96600d60ef123dee3cafec03,2.617495578279386,2.292940525584216
246,a6ebd23a2b3cda01fb85001582bd1f96,2.614490651841988,4.070409594800111
247,e0faf1c403df30741c864af217b181a4,2.6114857254045902,1.3762866475951627
248,ba1d900fc04bf159b980363f373f078f,2.608480798967192,1.0407132123851246
249,1d5d03d8434c9323a1f2650458659dd1,2.605475872529794,2.458749362785652
250,a4e562a8d84150fd722e158e8a9ce348,2.5874463139054065,1.4330414052811389
251,e4d49daa6535f3cdfeb9ba65af7c075d,2.5814364610306106,4.238633528073291
252,621cabd9cca02875c4adfdc3867eea4d,2.572421681718417,5.1455437426004815
253,012ce67547e84bd3e8a2e1916eabc3bd,2.554392123094029,0.19731500149561196
254,61c1847e5ea81c89afed6ff35c1166b6,2.5483822702192334,4.563921985184696
255,4fca4032cda9538a88d6d9bc526167c1,2.5453773437818357,2.7912414685248446
256,aff9849399708ba182d9c4ee1bc7a0be,2.53936749090704,3.033125831986206
257,b5df3f05900196f00da0cbb730523a46,2.515328079407856,4.265907457849017
258,3ff63460821ec0738cda5a688b2d45f9,2.5123231529704584,3.211634743358018
259,f1615354aa3a8a4febd12a0a997ea2f6,2.5093182265330602,2.812810774820762
260,f52e6c0aabc2d61bc670eb3eaaad4fbc,2.5063133000956626,4.022524069239676
261,a2f86fb8c9e904669fe402aabe13c0f8,2.5033083736582644,0.8715315686007363
262,1bc28dd7a5ea5cab2dc4971271fd9154,2.5033083736582644,1.0918049861787362
263,8f57d64edd5f5f477a7e57aaf02f4d6e,2.5033083736582644,0.9643462090130921
264,ccb5ec182c26f8adb6d3df311a51a171,2.5003034472208667,3.888611156020234
265,feed527391458c8b16bae0a5c4566d8c,2.5003034472208667,2.8691907762197437
266,7eaa36752bccce478ab5ee651fcc4d68,2.494293594346071,1.5729920586799402
267,00a2733074405eba2809497288d73678,2.485278815033877,3.6900736030879275
268,dbba45e3b3ed79808793ce35f3992044,2.470254182846887,2.0890731054590956
269,2188490550abf20d7141d823e550572a,2.4672492564094894,1.65710402531653
270,89988938ea775d6d0f4c39fd7cb1d13b,2.4642443299720913,5.1517896807170604
271,9d73ecd9cf815d8bc340cd1bb8e94cfb,2.4612394035346936,1.8451067626255413
272,8cc02b418f74f8babf0ca06af5cfe52e,2.4612394035346936,4.304632274171803
273,316e7f4042c5fd5fbb2f1544821440fe,2.443209844910306,1.368125288456167
274,94366109afdccb0ce826ef9175957864,2.434195065598112,0.9331581580176437
275,d89a03d2a3bb74106bb6595ef52fdb57,2.434195065598112,4.277649821508184
276,99b47e35381a11865c28d5e4c2ff6e57,2.4281852127233163,2.121218866965753
277,a62d6ec03dde479d712eb603b4f202cb,2.425180286285918,2.364810453512312
278,c7f3b2d548b161de2416f83281b33168,2.4221753598485205,0.9618061941790168
279,201a4696b94a528eb14bf85ae451b06d,2.4191704334111224,3.5889310451868
280,5757a0be6a9fba552680eb1106df3673,2.4131605805363265,3.444108560057068
281,02566a6e8f64f51a8ed312ad6a081656,2.404145801224133,1.968651418571463
282,504862f12f8c000ae4358a10d657e8f5,2.389121169037143,2.3885450183553103
283,056c548ae05f3d5d06df48bef638a9c4,2.386116242599745,0.9508966222687265
284,0701da517d1a44d3af7556684e80d207,2.36508175753796,2.3968312962566376
285,07292ffe54448e884218426fefab512e,2.3470521989135724,1.1764166278646524
286,2869cf17ab6b18f5f077b1cac38d8d46,2.3470521989135724,1.1181212054432534
287,c5dbbe129ecfa2bbc544d0dd2f87ae9e,2.3470521989135724,1.6802972755227579
288,2664375fba53215e0c876272ef7efc46,2.341042346038776,1.0783137598469268
289,09670e30a5882462541ed0eaf251bfe4,2.326017713851787,4.344398080180686
290,1a37e2016989d9c6c0cd078b5a52d40f,2.313998008102195,4.188499464790888
291,fe4e933cd6036f3ce4a21fc7e87573a4,2.310993081664797,0.550781826520711
292,69c9778f330caeb13dd3dac6fba34753,2.304983228790001,1.032801690770792
293,cc444ae23d019298b9f9a4cf5ced0b91,2.304983228790001,2.609734506857075
294,d17bee2a9acb89ac08c85871560a2e3f,2.2989733759152053,1.4094733987879162
295,d59eb2468c8801dc047fc41d2e513a7a,2.2929635230404095,1.0492076882236714
296,f97beeae7a13a4e10d891113d70680dd,2.2899585966030114,0.6741599241168572
297,1d7ae03893be1fface48a06a44d39d3c,2.2779388908534197,1.5527968587696699
298,23855aee0bbb648016115d6b12d8dc12,2.271929037978624,1.5093667690657275
299,bedeb3ad0a48ca45d8f9436720a526a6,2.2508945529168383,1.9659864849750561
300,b25c93afde4fd66539723e44bc18a56f,2.2478896264794406,3.111116779268549
301,e21a1c5e1799cee4a4d907e5aede3678,2.2418797736046447,2.4530030997184
302,7bb9346a8742de88bf2f48d622bf1057,2.2388748471672466,3.290749959501345
303,db4817c7268c2fdd94a9cc614478713d,2.235869920729849,1.7124013974419712
304,3472e31a5b0016284af30328d6291ebb,2.235869920729849,3.042952774622956
305,1919d778b9ba96a6f879be65a07d61f1,2.2088255827932675,3.509815829043473
306,36b7e5159047f4da4d870259eed7d025,2.2058206563558693,3.679497147877188
307,d8ef6f8340776dfcd237ef39dd8676a2,2.2058206563558693,0.9340325893539647
308,85bc29639b12e95d3bce94bbc3649c03,2.1938009506062777,4.641996211641927
309,6d891142f3769f3dfe265aa1c641eaf4,2.1938009506062777,4.791482330565371
310,3632ca8070bcbf5c2fcd7ae9856503fb,2.19079602416888,1.9372135300513516
311,d1751fff96589ab512f7ae2a81913c52,2.187791097731482,0.6148651515968058
312,e90049c9e113c519f1a8b5bded6381b8,2.184786171294084,3.1193614175824322
313,5fcf46eb6809a240af3ab9bcb4f2b92f,2.181781244856686,1.9869728370467599
314,05c1a511b0c809dd09a261ebf9c9dd90,2.17577139198189,3.5960097750522557
315,8a431d2248bedcf7bc575722896f36b4,2.1727664655444925,1.3119534849944048
316,06c92c49b4b3fc01cfca095becf90eea,2.1607467597949004,3.1433874595375375
317,ec54d06039ab2a939bef8f662fecaa04,2.1577418333575027,0.7875445207264781
318,3dd952385043df1cfa28fd8ee82fdd98,2.1547369069201046,1.3734551556489805
319,01be5f9e18b81927d6d7ef7ddb140f1e,2.151731980482707,2.5318268387496197
320,6c8c6d5a7a0ee39532c4140be9943f47,2.151731980482707,2.1653151900687964
321,1f6782ab3c51674d1c5c4431b44cd280,2.145722127607911,3.1550049044343735
322,d05f0615fb201a5e1d07c337b3f822c3,2.142717201170513,0.5097668328885124
323,d70a31b8366029dd44b49224b7e929f7,2.139712274733115,1.8537261572264194
324,c656c2fc3fbb87ce12b72485db8b0ccc,2.1337024218583194,1.4806770933169107
325,74de40e46775f023c591233dd8977ebd,2.1337024218583194,3.072725079645313
326,ca8fc931cc7cce824fafc4728b4e1923,2.1337024218583194,1.4968748928325708
327,27abc5d7b712274e04afdeefff467a46,2.1306974954209212,1.5644559432539495
328,858eff547b5858857ddd05fc6bb6b0db,2.1186777896713296,2.704880964166287
329,b413829a645991cb4205c6aca21aa20f,2.1186777896713296,4.749842743121515
330,3eb2ffd9e87cae9913d50d3453ec4066,2.1156728632339314,2.446965359539041
331,6454ca2915abc80bc7e55b2c8f490c09,2.0946383781721463,0.30989681315800205
332,bc824b289c420122b4fa8782b04dcd50,2.0886285252973504,1.7701555052265998
333,ebf56b3a614ee2d390978bb82f02c092,2.0856235988599523,3.252566457815329
334,6e59f13901a87e71a869d7918c7e3a6a,2.0796137459851565,2.114306695450072
335,ec065ed99e41c5978eef110a88dbe260,2.0766088195477583,1.8452316813878729
336,847be80ead1da3fab9c21bcd52138dc0,2.0766088195477583,4.526654554422445
337,0e403ac75ed123ca8aadc3509ea1396a,2.0705989666729625,3.8799084822444683
338,8123d171fe1086a070281e66ef30fc7b,2.0705989666729625,2.4912698805793037
